Timestamp,Voltage (V),Power Factor,Grid Supply (kW),Grid Frequency (Hz),Generation Capacity (MW),Power Consumption (kW),Current (A),Reactive Power (kVAR),Temperature (°C),Humidity (%),Transformer Fault,Line Trip Events,Overload Condition,Grid Collapse Events
2010-08-03,328423.65,0.825,4755050.05,49.92,3225.96,4458593.12,9497.49,3051093.69,30.2,69.5,0,1,0,0
2010-08-04,333794.85,0.914,3613914.37,50.14,3824.26,3272909.58,6193.19,1452134.22,32.2,76.7,0,0,0,0
2010-08-05,326135.87,0.948,4095495.17,50.13,4517.11,3573739.35,6675.36,1203058.4,27.4,71.1,0,0,0,0
2010-08-06,328815.91,0.942,3490465.07,50.22,3903.86,3387201.42,6314.49,1208302.81,27.7,67.5,0,0,0,0
2010-08-07,327573.18,0.83,4005877.64,49.75,3544.79,3368600.67,7156.98,2267518.84,26.5,61.7,0,1,0,0
2010-08-08,330409.37,0.931,4154466.6,50.08,3225.0,4810386.23,9025.58,1881385.6,25.3,58.5,0,0,1,0
2010-08-09,341573.29,0.906,3938123.87,49.85,3525.65,4301650.6,8028.21,2013738.74,28.8,63.9,0,0,0,0
2010-08-10,320663.67,0.868,4285550.98,49.76,3155.55,4391986.7,9109.45,2511657.66,27.6,60.2,0,0,0,0
2010-08-11,333431.3,0.881,4039605.78,49.91,4029.23,4689733.46,9216.37,2517318.87,26.5,72.8,0,0,1,0
2010-08-12,321936.42,0.927,3791034.11,50.21,4448.16,3574506.89,6911.93,1441349.49,26.6,82.2,0,0,0,0
2010-08-13,327640.34,0.872,3773274.67,49.93,3369.51,3652537.03,7380.91,2050189.36,29.7,72.0,0,1,0,0
2010-08-14,296677.64,0.856,4324365.51,49.91,4128.86,4414291.38,10035.79,2666203.72,25.6,60.8,1,1,0,1
2010-08-15,330321.4,0.874,3738503.19,50.11,4422.64,4214920.72,8429.21,2343554.94,27.3,78.6,0,0,1,0
2010-08-16,292039.38,0.887,4366161.19,50.14,3998.65,4950517.12,11035.42,2579002.13,30.7,73.0,1,0,1,1
2010-08-17,326423.48,0.828,4489084.72,50.23,3194.65,4720584.85,10079.38,3192376.05,28.7,74.9,0,0,0,0
2010-08-18,333397.99,0.935,3332514.46,50.09,4193.11,3833250.21,7098.53,1452276.84,24.9,64.8,0,0,1,0
2010-08-19,326348.17,0.901,4453170.55,49.81,3972.68,5286292.3,10378.22,2543354.63,27.9,81.3,0,0,1,0
2010-08-20,331082.29,0.895,4824169.08,50.37,3921.75,5051316.84,9842.14,2517702.4,29.3,81.3,0,0,0,0
2010-08-21,330227.86,0.815,4100801.5,50.05,3726.58,4463409.73,9575.8,3174338.47,31.0,68.2,0,0,0,0
2010-08-22,326742.0,0.891,4239633.67,50.0,4043.39,4068415.96,8071.69,2077254.11,25.7,77.2,0,0,0,0
2010-08-23,340719.72,0.818,4414802.13,49.83,4254.91,5378718.26,11140.15,3780305.02,26.3,81.0,0,0,1,0
2010-08-24,333169.6,0.812,3889807.07,50.24,5195.32,4019668.07,8580.5,2891337.47,25.9,65.3,0,0,0,0
2010-08-25,319874.29,0.879,4072912.09,50.1,4056.17,4309257.05,8847.61,2336466.38,26.1,69.2,0,0,0,0
2010-08-26,307713.09,0.86,3474320.19,50.59,4755.57,4005106.87,8733.7,2372055.94,29.2,70.8,0,1,1,1
2010-08-27,326691.07,0.888,4055454.01,49.9,4178.88,4744576.63,9439.07,2452731.18,29.8,59.0,0,1,1,0
2010-08-28,334262.17,0.813,4199244.8,50.17,3950.24,4493021.41,9541.03,3213388.65,31.2,74.4,0,0,0,0
2010-08-29,326037.4,0.865,4206465.21,50.18,4074.27,4736872.95,9701.18,2752226.93,27.7,80.2,0,0,1,0
2010-08-30,305456.74,0.826,4426169.89,49.69,3389.13,5426848.93,12414.89,3700256.01,23.8,68.6,1,1,1,1
2010-08-31,332524.94,0.948,3690079.13,49.72,4152.93,3793250.28,6946.86,1272638.67,30.0,73.4,0,0,0,0
2010-09-01,334328.78,0.884,3786957.3,50.12,3003.97,4328290.94,8453.67,2286891.41,28.5,84.0,0,0,1,0
2010-09-02,323998.52,0.903,4758202.94,49.69,3568.67,5160421.54,10182.12,2453587.39,28.2,65.9,0,0,0,0
2010-09-03,328327.49,0.849,3939868.65,50.03,4054.92,3758248.96,7785.85,2340872.25,24.1,73.6,0,0,0,0
2010-09-04,327625.27,0.814,4080013.51,49.91,4596.99,3880414.61,8398.53,2766911.83,27.4,64.3,0,0,0,0
2010-09-05,326733.35,0.946,3973195.98,50.24,4715.31,4230987.56,7899.9,1444277.51,24.4,64.0,0,0,0,0
2010-09-06,338827.27,0.843,3671327.67,49.92,3881.73,4188051.58,8465.97,2673042.05,29.4,73.4,0,0,1,0
2010-09-07,332024.91,0.864,4649411.68,50.22,4077.86,5644116.37,11364.92,3295518.69,26.7,72.4,0,0,1,0
2010-09-08,323695.58,0.897,3788919.44,49.9,4492.18,3304993.55,6568.23,1624200.96,26.4,75.6,0,0,0,0
2010-09-09,334589.31,0.804,3549085.79,50.2,3335.25,3735646.98,8020.41,2765713.25,23.4,70.8,0,0,0,0
2010-09-10,340610.78,0.922,3819703.89,50.41,4202.37,4197719.99,7721.13,1768689.82,31.1,74.7,0,0,0,0
2010-09-11,335162.33,0.88,3199317.6,49.79,3586.05,3453877.43,6757.22,1859633.28,27.2,86.7,0,0,0,0
2010-09-12,322403.15,0.842,3739485.01,50.06,3914.09,4303895.62,9156.46,2760556.52,28.3,80.6,0,0,1,0
2010-09-13,327578.83,0.809,3612748.56,50.55,3770.49,4030213.93,8777.56,2925773.1,25.8,73.4,0,0,1,0
2010-09-14,336334.56,0.824,4246971.45,50.01,4217.68,4040780.91,8414.12,2774540.74,23.0,75.0,0,0,0,0
2010-09-15,326461.65,0.934,3730634.3,50.01,4275.15,3538584.35,6698.4,1350678.74,26.4,67.0,0,0,0,0
2010-09-16,332219.1,0.903,4355121.57,50.16,4445.54,4708955.54,9063.54,2241780.44,26.9,68.4,0,0,0,0
2010-09-17,333873.17,0.837,4559393.6,50.01,4174.1,5238973.69,10817.5,3418435.25,28.9,74.9,0,1,1,0
2010-09-18,325365.35,0.81,4312470.13,49.66,4085.83,4589942.03,10057.17,3324968.03,26.9,70.9,0,0,0,0
2010-09-19,329702.37,0.904,3913844.68,50.23,4927.01,3491958.42,6767.28,1655538.87,25.8,77.9,0,0,0,0
2010-09-20,313793.66,0.886,4056445.8,49.6,3237.82,3834488.68,7964.11,2008229.71,23.5,82.7,0,0,0,0
2010-09-21,324878.06,0.861,3390006.02,49.92,4847.8,3793930.62,7833.71,2244369.11,28.1,69.0,0,0,1,0
2010-09-22,328737.16,0.855,3946488.25,50.24,3855.09,4006220.29,8233.64,2434944.62,25.6,49.9,0,0,0,0
2010-09-23,323761.08,0.833,3655824.61,49.93,4285.45,3881738.96,8314.67,2583056.16,32.0,90.3,0,0,0,0
2010-09-24,338162.06,0.9,4277730.55,49.86,3837.17,4947374.21,9380.67,2389930.12,28.5,63.5,0,0,1,0
2010-09-25,322849.29,0.946,5029100.96,50.18,3648.73,4675952.94,8843.05,1608747.96,29.7,72.0,0,0,0,0
2010-09-26,327799.78,0.826,4199928.65,49.83,4242.29,4235946.13,9028.45,2886713.74,27.3,77.3,0,0,0,0
2010-09-27,330653.7,0.89,3203543.94,49.76,4521.06,3196216.53,6273.69,1641296.18,28.6,84.1,0,0,0,0
2010-09-28,337206.37,0.864,3855507.92,50.05,4236.5,4185309.05,8297.45,2443112.77,25.3,88.1,0,0,0,0
2010-09-29,322820.69,0.867,4048996.37,49.96,3728.94,4564388.33,9415.42,2623341.29,24.5,66.4,0,0,1,0
2010-09-30,335815.82,0.838,4034942.97,49.75,5805.68,3639410.64,7465.55,2368670.99,28.0,81.9,0,1,0,0
2010-10-01,330051.17,0.924,3707674.75,50.13,4599.29,3891005.79,7368.11,1613009.09,29.7,72.0,0,0,0,0
2010-10-02,325092.46,0.873,4098116.7,50.09,4466.67,4659283.74,9480.75,2605661.71,22.2,97.4,0,0,1,0
2010-10-03,332310.52,0.882,3502999.67,49.93,3823.52,3028418.02,5968.75,1622111.69,26.5,81.0,1,0,0,0
2010-10-04,309030.87,0.846,3622036.51,49.72,3687.42,4377661.48,9670.66,2762255.65,33.5,68.2,0,0,1,1
2010-10-05,286497.95,0.827,4258319.06,49.89,3860.08,4640342.48,11303.68,3151272.04,29.4,62.1,1,0,0,1
2010-10-06,330349.01,0.813,3593734.71,50.24,4540.7,3542859.32,7617.11,2538410.02,32.6,43.7,0,0,0,0
2010-10-07,328073.43,0.907,4215284.64,49.94,3504.7,3370105.49,6538.05,1563632.26,26.1,76.7,0,0,0,0
2010-10-08,330567.59,0.829,3452214.49,50.13,3465.9,4105626.91,8645.22,2765033.11,26.6,80.1,0,1,1,0
2010-10-09,333310.65,0.904,4705930.35,50.11,4269.77,4773776.16,9152.06,2264354.46,30.9,77.5,0,0,0,0
2010-10-10,337930.08,0.859,3690292.03,50.18,4159.6,3576929.26,7117.93,2136096.73,29.9,46.5,0,0,0,0
2010-10-11,323810.92,0.862,3910533.37,50.01,3614.84,4234429.96,8754.9,2485983.71,27.7,57.4,0,0,0,0
2010-10-12,340665.17,0.87,4132245.3,49.82,3454.4,3908149.41,7609.84,2210905.28,24.2,74.8,1,0,0,0
2010-10-13,320239.56,0.855,3773860.02,49.91,4718.95,3533372.85,7449.18,2141825.43,31.5,87.9,0,0,0,0
2010-10-14,329241.07,0.815,4057362.38,50.07,4178.5,4873025.78,10483.76,3463519.75,35.5,69.4,0,0,1,0
2010-10-15,332941.59,0.846,4230142.69,50.36,3318.23,5206740.09,10666.91,3275425.59,23.3,80.9,0,0,1,0
2010-10-16,331404.96,0.9,4384245.29,49.9,3353.19,4343882.32,8412.56,2109246.74,32.2,59.7,0,0,0,0
2010-10-17,280376.66,0.9,4316598.97,50.22,3819.24,5661222.02,12954.75,2743976.58,26.6,72.1,1,1,1,1
2010-10-18,328959.39,0.843,3931275.81,49.93,4366.42,4267808.92,8886.05,2724005.68,27.0,67.3,1,0,0,0
2010-10-19,327535.0,0.869,3941347.29,50.02,4297.5,3581174.64,7264.06,2038987.67,28.8,81.9,1,0,0,0
2010-10-20,327053.18,0.829,4939643.42,50.3,4565.84,4728161.53,10068.15,3189437.27,24.4,64.6,0,0,0,0
2010-10-21,334248.01,0.832,4379955.63,50.15,3254.83,5278328.24,10964.16,3525681.56,27.9,86.8,0,0,1,0
2010-10-22,331785.08,0.803,3631270.54,49.75,4111.92,3294726.19,7135.74,2441396.28,23.2,66.9,0,0,0,0
2010-10-23,326535.45,0.935,4039995.27,49.89,4712.96,5163517.68,9769.44,1966651.59,29.4,59.3,0,0,1,0
2010-10-24,334498.0,0.832,3865942.74,50.25,4666.4,3838354.54,7966.61,2563343.5,34.7,59.6,0,0,0,0
2010-10-25,331536.5,0.834,3945866.31,50.03,4179.45,4766928.05,9952.06,3152126.92,26.1,63.8,0,1,1,0
2010-10-26,334064.31,0.842,3508201.94,49.77,5174.01,3576414.08,7341.35,2292002.05,27.5,73.7,0,0,0,0
2010-10-27,333148.14,0.819,3835230.71,49.84,4304.64,4333773.72,9169.07,3035000.82,27.6,63.9,0,0,1,0
2010-10-28,325855.02,0.896,4724622.31,50.14,4521.37,5619953.89,11114.59,2786969.71,31.0,61.8,0,0,1,0
2010-10-29,327199.09,0.811,4231630.52,50.2,4022.22,5031389.15,10943.32,3626037.57,29.2,78.9,0,0,1,0
2010-10-30,333736.47,0.82,3003535.44,50.0,3609.51,2978195.95,6282.12,2077784.74,30.8,37.9,0,0,0,0
2010-10-31,333051.85,0.897,4486689.4,50.5,3562.4,4326340.46,8363.62,2135451.0,26.5,65.7,0,0,0,0
2010-11-01,329895.49,0.851,4435851.81,50.16,4090.81,4621619.96,9505.03,2852694.07,33.3,21.7,0,0,0,0
2010-11-02,330586.64,0.906,3856285.88,49.95,3894.25,3547598.05,6837.04,1655453.47,21.9,26.3,0,0,0,0
2010-11-03,336388.32,0.884,4286905.42,49.84,3115.71,4603820.98,8942.41,2439511.17,34.0,37.4,0,0,0,0
2010-11-04,327042.14,0.838,3656240.32,49.81,3487.1,3538949.35,7451.73,2300690.63,28.3,32.9,0,0,0,0
2010-11-05,332735.49,0.898,3811897.71,50.07,3840.8,4415210.49,8534.87,2168006.79,31.0,32.0,0,0,1,0
2010-11-06,328989.04,0.817,4599418.54,49.9,4363.64,4567170.91,9805.03,3218270.53,34.2,46.9,0,0,0,0
2010-11-07,328911.59,0.88,3891307.98,50.33,3991.96,3407906.76,6794.19,1835115.2,27.4,34.9,0,0,0,0
2010-11-08,335493.88,0.866,3252107.34,50.29,3963.97,3870305.22,7694.79,2239197.81,35.3,53.1,0,0,1,0
2010-11-09,334127.08,0.84,3974678.71,50.13,3506.54,4246295.54,8733.03,2740827.93,31.6,42.1,0,1,0,0
2010-11-10,292323.68,0.891,3968564.64,49.52,4011.58,4831346.94,10714.22,2467131.25,36.4,25.3,1,1,1,1
2010-11-11,336527.39,0.931,4479347.43,49.87,4659.55,5193532.25,9573.53,2041159.76,29.3,54.3,1,0,1,0
2010-11-12,330105.02,0.95,4005734.57,50.25,4077.79,4555151.71,8387.68,1499859.99,26.6,37.8,0,0,1,0
2010-11-13,333409.76,0.891,3831367.08,49.89,3246.34,3731041.37,7249.92,1899425.78,31.9,53.7,0,0,0,0
2010-11-14,328448.67,0.861,4418022.46,50.22,3374.24,4440209.06,9068.19,2626357.87,33.8,32.3,0,1,0,0
2010-11-15,331620.83,0.834,4048316.09,50.09,4294.39,3800172.43,7935.03,2516316.5,34.0,37.7,0,0,0,0
2010-11-16,288345.99,0.839,3699990.93,50.28,3887.84,4156904.79,9925.65,2700677.41,28.6,39.3,1,1,1,1
2010-11-17,303463.18,0.872,4461999.02,50.02,3962.71,6411468.17,13989.92,3600549.57,27.1,33.3,0,0,1,1
2010-11-18,332975.79,0.855,4077464.71,49.98,3693.63,4441249.71,9005.74,2692910.43,31.1,47.7,0,0,0,0
2010-11-19,325908.9,0.937,4001170.39,50.04,4251.71,4505649.64,8517.8,1678721.39,33.5,54.3,0,0,1,0
2010-11-20,340461.94,0.855,4071163.36,50.21,3849.54,4796484.04,9510.51,2906371.77,33.4,12.1,1,0,1,0
2010-11-21,324969.91,0.856,3571732.65,49.82,3906.69,4026940.98,8357.75,2431868.29,36.7,43.1,0,0,1,0
2010-11-22,323929.06,0.858,3788938.49,49.95,3574.39,4305544.9,8948.87,2582902.97,30.9,26.1,0,0,1,0
2010-11-23,303056.11,0.925,4001433.04,49.56,4460.85,3815444.1,7853.95,1561497.75,26.5,9.1,1,0,0,1
2010-11-24,333958.31,0.898,3922134.52,50.13,3889.43,3997837.51,7699.82,1963130.49,35.6,40.2,0,0,0,0
2010-11-25,333120.6,0.892,4508971.35,49.82,4303.94,5169344.7,10042.63,2617847.34,32.6,40.2,0,0,1,0
2010-11-26,333141.73,0.85,4086962.34,49.74,3403.2,3813867.95,7774.9,2362405.97,32.8,41.8,0,0,0,0
2010-11-27,329938.77,0.923,4341961.57,50.13,4866.94,4598863.01,8721.73,1921679.59,34.3,38.7,0,0,0,0
2010-11-28,325513.73,0.806,4003758.14,49.7,4638.69,4411927.05,9711.71,3242875.66,35.8,43.8,0,0,1,0
2010-11-29,330379.02,0.931,4422515.39,50.26,3045.1,4839493.8,9087.71,1903244.49,31.9,29.0,0,0,0,0
2010-11-30,326614.19,0.877,4159011.1,49.97,3599.03,4520344.45,9112.12,2477674.72,35.5,37.6,0,0,0,0
2010-12-01,334875.6,0.86,4005368.19,49.69,4238.82,4445523.2,8914.83,2640909.72,33.7,42.0,0,0,1,0
2010-12-02,329264.71,0.875,3994686.76,49.9,3340.14,4266622.63,8554.24,2365540.81,30.0,48.5,0,0,0,0
2010-12-03,325872.51,0.9,3618224.55,50.08,3934.2,3269815.5,6436.03,1582603.49,31.3,35.4,0,0,0,0
2010-12-04,328393.07,0.802,4202766.29,49.89,4213.32,4625966.17,10141.91,3446413.18,33.9,32.9,0,0,1,0
2010-12-05,332064.66,0.931,3983918.11,50.0,3907.64,4296554.71,8026.24,1688186.04,29.9,34.4,0,0,0,0
2010-12-06,327181.38,0.867,3799203.22,50.15,4269.42,3438374.48,6998.09,1976104.97,34.7,23.1,1,0,0,0
2010-12-07,325888.9,0.851,4442584.71,49.96,3653.34,5277673.0,10981.35,3250760.42,32.5,42.7,0,0,1,0
2010-12-08,331218.44,0.821,3499913.59,49.81,2877.91,3861747.85,8201.72,2688122.82,33.1,20.4,0,0,1,0
2010-12-09,331224.83,0.866,3831001.64,49.94,4491.06,3493740.06,7032.82,2018095.52,36.3,38.9,0,0,0,0
2010-12-10,327465.28,0.874,4411087.5,50.28,4487.91,4271156.7,8611.63,2369513.33,33.1,35.8,0,0,0,0
2010-12-11,327644.81,0.861,4126209.18,50.34,5251.82,4099779.96,8395.03,2426722.96,32.2,19.5,0,0,0,0
2010-12-12,331160.25,0.902,3980856.43,49.6,2896.41,3955075.03,7646.21,1895331.6,31.8,20.1,0,0,0,0
2010-12-13,294796.35,0.863,4100401.42,50.45,4375.42,5545481.24,12582.82,3244366.46,31.6,26.5,0,1,1,1
2010-12-14,322962.68,0.944,4071765.67,50.05,3015.66,3877806.4,7341.81,1352558.67,32.9,31.6,0,1,0,0
2010-12-15,326407.78,0.89,3393334.98,50.18,4878.25,3945816.32,7842.94,2022685.52,36.1,49.8,0,0,1,0
2010-12-16,328932.76,0.921,3860295.25,49.89,4243.93,4457021.02,8492.98,1883579.3,30.2,33.9,0,0,1,0
2010-12-17,331554.54,0.816,4646608.66,49.65,3524.04,5166711.61,11020.31,3654667.83,29.9,40.5,0,0,1,0
2010-12-18,337376.78,0.86,3736270.35,50.12,4390.11,3939613.79,7843.04,2341869.91,35.9,47.7,0,0,0,0
2010-12-19,334288.3,0.851,3872679.59,49.81,3723.48,4429356.96,8994.37,2738932.81,30.3,45.7,0,0,1,0
2010-12-20,329200.31,0.885,3783351.69,49.72,4150.21,3868118.55,7661.76,2030502.64,32.6,34.9,0,0,0,0
2010-12-21,329904.92,0.929,3965193.91,49.74,4102.98,3876179.72,7300.64,1542100.8,30.2,27.9,0,0,0,0
2010-12-22,324987.35,0.812,3766750.87,50.12,4872.08,4403373.06,9636.86,3167952.51,27.0,40.0,0,0,1,0
2010-12-23,329907.43,0.811,4194696.6,50.03,4907.46,4537630.98,9793.02,3274736.98,32.6,28.1,0,0,0,0
2010-12-24,328556.71,0.928,4078925.36,50.16,3701.37,4003849.63,7585.26,1613133.49,35.3,53.1,0,0,0,0
2010-12-25,331613.59,0.832,4309419.05,50.13,4529.05,4344867.31,9092.81,2897967.34,31.8,43.7,0,0,0,0
2010-12-26,325863.85,0.9,3579623.53,49.92,4177.42,3494991.22,6877.9,1689602.06,27.6,37.1,0,0,0,0
2010-12-27,304967.94,0.881,3863863.81,49.89,3293.66,5650949.15,12137.18,3028037.26,32.3,40.1,1,1,1,1
2010-12-28,337663.69,0.925,3909710.95,49.9,3651.89,4106798.87,7591.85,1687804.42,29.7,36.8,0,0,0,0
2010-12-29,310657.57,0.819,4182258.76,49.51,5168.07,5077468.79,11525.14,3560409.9,24.1,31.3,0,0,1,1
2010-12-30,332008.56,0.819,3682711.52,49.81,4178.93,4132451.27,8769.32,2890187.01,31.8,40.0,0,0,1,0
2010-12-31,333450.72,0.884,4366261.52,50.08,4499.89,4053916.21,7944.47,2149131.61,33.6,32.6,0,0,0,0
2011-01-01,327993.9,0.942,4474566.24,50.22,3893.98,5188951.89,9696.66,1849456.51,35.5,54.4,0,0,1,0
2011-01-02,331120.46,0.862,3604451.06,49.84,3730.03,3565578.45,7210.25,2094412.63,37.3,28.1,0,0,0,0
2011-01-03,330062.96,0.849,3803650.84,50.26,4013.63,4689907.68,9662.25,2918353.05,34.0,40.1,0,0,1,0
2011-01-04,330488.38,0.891,3787227.4,50.02,3866.95,3858177.8,7564.6,1965873.24,34.8,27.2,0,0,0,0
2011-01-05,326134.95,0.94,5052954.48,50.05,3253.37,5829916.98,10984.4,2124334.69,28.1,27.1,0,0,1,0
2011-01-06,330122.55,0.926,3828039.96,49.66,3498.34,3063657.66,5789.08,1253387.99,36.9,17.1,0,0,0,0
2011-01-07,332489.99,0.949,4671050.18,49.64,4353.94,4355692.13,7967.17,1442090.94,35.8,39.1,0,0,0,0
2011-01-08,337255.72,0.803,3493347.2,50.03,3809.65,3565447.39,7597.49,2642666.9,30.9,29.7,0,0,0,0
2011-01-09,334796.35,0.817,3604139.61,50.16,4012.85,3052424.05,6443.46,2154962.68,34.0,45.8,0,0,0,0
2011-01-10,340765.91,0.891,3725358.19,49.87,4117.46,4135477.08,7860.07,2102382.64,33.7,39.1,0,0,1,0
2011-01-11,326163.26,0.923,3661724.28,50.33,4156.53,3959407.13,7592.63,1649637.67,36.4,36.5,0,0,0,0
2011-01-12,334361.6,0.843,3892840.51,50.15,4573.29,3701769.13,7584.29,2364143.96,31.5,20.9,0,1,0,0
2011-01-13,330916.71,0.836,3716488.72,49.82,3450.65,3896382.15,8132.75,2558689.83,29.8,40.8,0,0,0,0
2011-01-14,340949.01,0.918,3672263.36,50.01,4285.13,4152036.21,7658.55,1793123.34,30.5,28.4,0,0,1,0
2011-01-15,325958.51,0.808,4463388.8,50.5,4377.51,3747885.47,8211.19,2728451.2,34.7,20.7,0,0,0,0
2011-01-16,325801.39,0.855,4489517.45,49.75,4492.93,4142258.21,8581.25,2508169.28,26.2,39.3,0,0,0,0
2011-01-17,327003.04,0.876,4379718.6,50.11,3293.54,4451945.28,8974.23,2452714.32,23.0,22.4,0,0,0,0
2011-01-18,319380.52,0.884,4209599.58,49.94,4127.41,4430066.26,9058.64,2342123.58,34.7,14.1,1,0,0,0
2011-01-19,327371.22,0.909,4037097.23,50.14,4858.04,4215290.09,8175.66,1929222.48,32.8,48.0,0,0,0,0
2011-01-20,326204.34,0.853,3801187.72,50.25,3950.44,4329284.75,8980.52,2646300.88,32.1,29.4,0,0,1,0
2011-01-21,330751.97,0.892,3618737.0,49.92,4241.75,3972364.05,7774.43,2014134.65,28.1,17.6,0,0,0,0
2011-01-22,331708.78,0.888,4145198.28,50.22,4390.2,4641227.15,9099.07,2405899.72,26.9,25.4,0,0,1,0
2011-01-23,339380.85,0.882,3530547.84,50.44,3487.27,3216372.96,6202.69,1717246.77,30.1,27.8,0,0,0,0
2011-01-24,334752.12,0.896,3602431.63,50.01,4916.91,3834725.01,7380.86,1899694.66,33.1,46.4,0,0,0,0
2011-01-25,327115.48,0.839,4461165.3,50.16,4249.75,4547202.22,9566.73,2950057.87,30.2,18.4,0,0,0,0
2011-01-26,325507.93,0.813,4760259.62,49.88,4259.75,5694256.77,12427.56,4082656.79,34.7,21.6,0,0,1,0
2011-01-27,332459.6,0.818,4157318.06,50.0,3168.99,4437685.77,9422.4,3121843.6,29.1,44.8,0,0,0,0
2011-01-28,323398.83,0.834,4442582.86,49.96,4397.27,4367479.25,9352.52,2893029.83,30.4,30.5,0,0,0,0
2011-01-29,339157.29,0.875,3901660.67,50.16,4253.21,4429360.78,8617.01,2450336.7,34.1,37.3,0,0,1,0
2011-01-30,335897.2,0.926,3464930.33,50.24,4812.1,3833355.6,7114.92,1562044.83,30.9,30.1,0,0,1,0
2011-01-31,327654.12,0.905,4244868.65,49.98,3844.37,4108352.96,7997.42,1928917.23,31.0,55.2,0,0,0,0
2011-02-01,321434.33,0.918,4227715.73,50.31,3506.17,4291769.98,8394.07,1849489.35,30.1,22.1,0,0,0,0
2011-02-02,301343.83,0.853,4028667.42,50.31,3658.88,5055538.81,11359.93,3097955.93,29.5,37.8,1,1,1,1
2011-02-03,329427.3,0.861,3903049.82,50.17,3747.51,4577286.49,9320.45,2707533.28,33.1,50.0,0,0,1,0
2011-02-04,336189.08,0.859,4384884.23,49.9,3440.58,4693247.65,9382.31,2796589.35,33.5,31.3,0,0,0,0
2011-02-05,322027.86,0.829,3605706.79,49.88,4645.08,4048048.58,8756.93,2733145.77,32.7,27.5,0,0,1,0
2011-02-06,327003.12,0.809,3690487.77,49.84,4663.85,3692970.83,8057.81,2681511.65,30.2,42.7,0,0,0,0
2011-02-07,330026.22,0.889,3596757.4,50.19,3902.1,3897014.81,7671.82,2011182.17,31.4,45.0,0,0,0,0
2011-02-08,330234.9,0.948,4033989.19,49.76,3803.62,4761463.02,8777.55,1592181.11,36.8,27.0,0,0,1,0
2011-02-09,327749.67,0.825,3564842.8,50.14,3092.26,3614366.74,7717.25,2475645.27,27.7,49.6,0,0,0,0
2011-02-10,333114.25,0.807,3726303.13,49.78,4347.98,3955528.45,8495.24,2894573.0,37.7,35.5,0,0,0,0
2011-02-11,324661.9,0.917,3717697.78,50.16,4826.72,3396746.6,6587.72,1478267.18,32.3,40.1,0,0,0,0
2011-02-12,329288.1,0.838,3895756.67,50.0,3681.4,3792301.7,7935.61,2470496.17,31.5,49.9,0,0,0,0
2011-02-13,330601.48,0.924,3405050.22,50.27,3941.61,3461423.25,6538.94,1427752.44,34.9,42.7,0,0,0,0
2011-02-14,332572.19,0.906,4034882.0,50.23,4217.15,3808589.95,7301.06,1783836.3,25.8,35.0,0,0,0,0
2011-02-15,333558.07,0.942,4498921.46,50.29,4862.21,5318613.11,9774.26,1897558.39,36.1,28.3,0,0,1,0
2011-02-16,324376.79,0.861,4054196.55,50.29,4099.89,3917161.86,8094.44,2310399.82,37.6,62.1,0,0,0,0
2011-02-17,322329.43,0.899,4616528.46,50.03,4097.71,5210582.69,10378.23,2533988.51,35.3,27.1,0,0,1,0
2011-02-18,336388.38,0.87,4533599.27,49.77,4089.66,4844983.3,9561.08,2749306.4,25.7,38.2,0,0,0,0
2011-02-19,331661.57,0.895,4311094.02,49.79,3287.48,4539949.28,8834.3,2267929.82,34.3,40.1,0,0,0,0
2011-02-20,326257.57,0.867,4029874.34,49.58,3276.6,4830273.33,9853.97,2770525.62,36.9,40.6,0,0,1,0
2011-02-21,337755.76,0.828,4009000.16,49.78,3596.0,3303175.47,6816.84,2234402.89,36.6,56.3,0,0,0,0
2011-02-22,330578.37,0.876,4305519.91,50.01,4506.45,4436319.5,8842.85,2440350.96,27.8,35.5,0,0,0,0
2011-02-23,335896.49,0.879,3843331.76,49.89,3832.32,3620272.34,7076.92,1961023.48,35.0,34.0,0,0,0,0
2011-02-24,330337.59,0.922,3246991.7,49.96,3735.2,2772469.71,5257.87,1167732.43,37.4,50.5,0,0,0,0
2011-02-25,340303.74,0.91,4196801.62,50.1,3726.41,3905236.49,7278.17,1775544.42,32.1,33.6,0,0,0,0
2011-02-26,338776.7,0.9,3547572.55,49.94,3931.17,3731066.32,7068.45,1811592.72,27.6,43.8,0,0,0,0
2011-02-27,328755.18,0.817,3615143.51,49.78,4851.05,3533677.29,7595.69,2493991.36,34.5,36.9,0,0,0,0
2011-02-28,334857.85,0.908,4000089.58,49.99,3924.4,4558747.53,8655.54,2102281.14,35.2,44.2,0,0,1,0
2011-03-01,333226.88,0.875,3961950.05,49.82,3606.85,4075322.89,8069.2,2254304.95,31.6,42.3,0,0,0,0
2011-03-02,304184.91,0.934,3435169.76,49.72,4012.62,4256318.03,8648.39,1626553.68,28.4,31.0,0,1,1,1
2011-03-03,325175.38,0.938,4066196.63,50.27,4877.54,4139273.92,7835.23,1529919.75,34.9,16.6,0,0,0,0
2011-03-04,333430.26,0.808,4386455.86,49.95,3748.59,4562574.52,9774.31,3323722.67,29.7,18.3,0,0,0,0
2011-03-05,335292.12,0.923,3548663.37,50.35,3409.5,3577592.6,6673.6,1490452.76,33.2,16.6,0,0,0,0
2011-03-06,321206.3,0.806,4508993.33,50.29,3749.5,4350613.27,9706.37,3198939.66,36.7,34.1,0,0,0,0
